customer_id,first_name,last_name,city,state,gender,age,email,signup_date,acquisition_channel,phone,pincode
CUST_07386,Wishi,Chhabra,Jodhpur,Rajasthan,Male,18,Wishi_Chhabra58@hotmail.com,2025-01-30,referral,9807338822.0,425411
CUST_01880,Ekbal,Chandran,Jalhalli,Karnataka,Female,53,Ekbal_Chandran62@gmail.com,2025-09-08,organic,9579066660.0,353768
CUST_03482,Odika,Bahri,SONAWAN,Bihar,Male,20,Odika_Bahri90@yahoo.com,2023-11-01,paid,9317714213.0,228372
CUST_10980,Falguni,Kibe,SONAWAN,Bihar,Female,50,Falguni_Kibe23@yahoo.com,2025-08-04,paid,9450146074.0,786489
CUST_09350,Upkaar,Sachdev,Bali,Bihar,Male,45,Upkaar_Sachdev23@gmail.com,2025-09-20,paid,9982887176.0,357369
CUST_00238,Tanvi,Sunder,Adakimaranhalli,Karnataka,Male,36,Tanvi_Sunder89@hotmail.com,2023-12-30,paid,9218975349.0,465541
CUST_06144,Chandani,Naik,Puducherry,Puducherry,Male,68,Chandani_Naik42@yahoo.com,2024-02-08,referral,9769664927.0,768652
CUST_06477,Pallavi,Murty,NEW DELHI,Delhi,Male,67,Pallavi_Murty95@yahoo.com,2023-04-18,paid,9884150522.0,829936
CUST_06413,Eiravati,Bhatti,New Delhi,Delhi,Female,18,Eiravati_Bhatti61@hotmail.com,2024-04-08,paid,9147098249.0,780741
CUST_03976,Geetika,Wadhwa,Mumbai,Maharashtra,Male,28,Geetika_Wadhwa80@gmail.com,2025-01-05,paid,9340933701.0,771387
CUST_12367,Prisha,Soman,Haora,West Bengal,Female,21,Prisha_Soman63@gmail.com,2025-07-30,referral,9279801078.0,314160
CUST_12286,Joshua,Koshy,Thane,Maharashtra,Female,42,Joshua_Koshy57@hotmail.com,2023-09-12,referral,9231015846.0,446261
CUST_14912,Faras,Edwin,Patna,Bihar,Male,50,Faras_Edwin25@hotmail.com,2025-07-22,referral,9277428611.0,270350
CUST_03792,Lajita,Sharaf,Chakapara,West Bengal,Male,38,Lajita_Sharaf95@gmail.com,2024-03-12,paid,9397561258.0,374013
CUST_03240,Aadi,Dhar,Santoshpur,West Bengal,Male,42,Aadi_Dhar66@gmail.com,2024-08-24,referral,9471058236.0,300044
CUST_12096,Saksham,Hayre,Chennai,Tamil Nadu,Female,61,Saksham_Hayre97@yahoo.com,2023-06-06,referral,9437833353.0,445444
CUST_01864,Unnati,Setty,MADNAIKANHALLI,Karnataka,Female,32,Unnati_Setty96@gmail.com,2024-11-08,referral,9293584259.0,785927
CUST_12698,Jonathan,Ranganathan,Ambapuram,Andhra Pradesh,Female,40,Jonathan_Ranganathan53@gmail.com,2025-10-23,paid,9568404451.0,169966
CUST_11120,Kashish,Dhawan,Ranchi,Jharkhand,Female,23,Kashish_Dhawan14@hotmail.com,2024-12-08,paid,9319754324.0,260879
CUST_13663,Bhanumati,Kala,Sonudih,Bihar,Male,31,Bhanumati_Kala71@hotmail.com,2023-09-30,organic,9121390560.0,829905
CUST_00146,Ojasvi,Mahajan,Hesarghatta,Karnataka,Male,25,Ojasvi_Mahajan67@hotmail.com,2023-04-15,referral,9574184249.0,141025
CUST_14059,Samaksh,Venkatesh,Chinnasekkadu,Tamil Nadu,Male,30,Samaksh_Venkatesh29@gmail.com,2024-12-04,organic,9977571173.0,408060
CUST_10933,Naveen,Iyengar,Ludhiana,Punjab,Male,25,Naveen_Iyengar82@yahoo.com,2025-09-10,paid,9298109442.0,318873
CUST_10309,Adya,Gopal,Ghaziabad,Uttar Pradesh,Male,32,Adya_Gopal72@yahoo.com,2025-08-17,organic,9793184256.0,702623
CUST_07323,Agastya,Biswas,Bendravadi,Karnataka,Female,37,Agastya_Biswas27@yahoo.com,2024-07-12,organic,9541732965.0,510238
CUST_11619,Udant,Suri,Ambapuram,Andhra Pradesh,Female,33,Udant_Suri74@gmail.com,2025-10-30,referral,9174451117.0,415087
CUST_06463,Xiti,Toor,Madipakkam,Tamil Nadu,Male,18,Xiti_Toor28@gmail.com,2024-10-20,paid,9928538519.0,519252
CUST_02791,Isaac,Karan,Ahmedabad,Gujarat,Male,40,Isaac_Karan81@yahoo.com,2023-05-15,paid,9942454624.0,253989
CUST_08988,Kalpit,Seth,Meerut,Uttar Pradesh,Female,26,Kalpit_Seth24@yahoo.com,2024-12-07,referral,9816199155.0,329843
CUST_01720,Bhavani,Ramachandran,Kasgatpur,Karnataka,Female,42,Bhavani_Ramachandran31@yahoo.com,2023-06-18,organic,9770902098.0,149105
CUST_11016,Meghana,Gopal,Narayanpur Kola,Bihar,Male,32,Meghana_Gopal35@yahoo.com,2024-02-20,paid,9778018617.0,186553
CUST_09173,Megha,Malhotra,BELGHARIA,West Bengal,Female,62,Megha_Malhotra84@gmail.com,2023-08-06,organic,9439722289.0,659834
CUST_08108,Joshua,Chada,Salt Lake City,West Bengal,Female,19,Joshua_Chada60@gmail.com,2023-01-18,organic,9965520861.0,774946
CUST_08302,Lipika,Sandal,Mirchi,Bihar,Male,46,Lipika_Sandal25@yahoo.com,2025-02-09,organic,9223973537.0,406318
CUST_10356,Gauri,Sankaran,Bauria,West Bengal,Female,25,Gauri_Sankaran93@gmail.com,2023-07-26,paid,9166238903.0,304887
CUST_11444,Kabir,Agate,Aurangabad,Maharashtra,Male,32,Kabir_Agate81@hotmail.com,2024-02-28,paid,9467465335.0,112522
CUST_11163,Vihaan,Ray,JAIPUR,Rajasthan,Male,20,Vihaan_Ray69@gmail.com,2025-04-17,organic,9315340827.0,794278
CUST_06452,Yash,Narula,Vishakhapatnam,Andhra Pradesh,Female,47,Yash_Narula13@hotmail.com,2025-01-12,paid,9823306626.0,338465
CUST_11566,Laban,Bal,Chik Banavar,Karnataka,Male,69,Laban_Bal24@gmail.com,2025-06-24,organic,9307693554.0,280351
CUST_02251,Ekansh,Datta,Bhatpara,West Bengal,Male,65,Ekansh_Datta98@yahoo.com,2024-08-25,referral,9336797820.0,347613
CUST_06710,Abdul,Bajaj,Sabalpur,Bihar,Female,35,Abdul_Bajaj91@gmail.com,2025-09-15,paid,9378601703.0,481599
CUST_03531,Joshua,Samra,Balasore,Odisha,Female,52,Joshua_Samra42@hotmail.com,2023-09-07,referral,9402626319.0,399777
CUST_10690,Wishi,Ramanathan,Lucknow,Uttar Pradesh,Male,35,Wishi_Ramanathan37@yahoo.com,2023-02-03,referral,9601578260.0,346930
CUST_14746,Ayushman,Deshpande,SONAWAN,Bihar,Female,48,Ayushman_Deshpande81@gmail.com,2023-03-22,paid,9895751465.0,549170
CUST_01570,Anthony,Choudhary,Vijayavada,Andhra Pradesh,Male,68,Anthony_Choudhary65@yahoo.com,2023-04-12,organic,9260517306.0,626541
CUST_09056,Amara,Kala,Adakimaranhalli,Karnataka,Female,23,Amara_Kala59@yahoo.com,2023-11-13,paid,9822797411.0,417358
CUST_08564,Aachal,Madan,Patna,Bihar,Female,51,Aachal_Madan60@yahoo.com,2024-11-05,organic,9666244610.0,341602
CUST_01601,Wriddhish,Bhagat,Jamshedpur,Jharkhand,Male,26,Wriddhish_Bhagat95@hotmail.com,2025-05-24,organic,9297323208.0,373845
CUST_02461,Jairaj,Narain,Santoshpur,West Bengal,Female,20,Jairaj_Narain16@yahoo.com,2025-12-11,paid,9483198253.0,849630
CUST_07961,Wakeeta,Thaman,Jethuli,Bihar,Female,67,Wakeeta_Thaman80@yahoo.com,2023-08-29,paid,9765620610.0,140385
CUST_05855,Jeet,Nigam,Tribeni,West Bengal,Male,48,Jeet_Nigam89@hotmail.com,2024-06-12,organic,9573971342.0,771802
CUST_06318,Vincent,Vig,Raipur,Chhattisgarh,Male,50,Vincent_Vig28@gmail.com,2023-07-05,organic,9566901519.0,538107
CUST_06191,Abhiram,Suri,Hariladih,Jharkhand,Female,61,Abhiram_Suri71@hotmail.com,2025-12-27,paid,9165401572.0,476658
CUST_05912,Gauri,Sharaf,Byatarayanpur,Karnataka,Male,45,Gauri_Sharaf96@hotmail.com,2023-05-27,paid,9995287456.0,171780
CUST_14591,Krish,Chahal,Jalhalli,Karnataka,Female,62,Krish_Chahal94@gmail.com,2025-05-18,paid,9161571983.0,774368
CUST_08223,Tanish,Thaker,Ludhiana,Punjab,Male,22,Tanish_Thaker69@yahoo.com,2025-01-11,organic,9333883403.0,404459
CUST_07524,Hiral,Master,Herohalli,Karnataka,Male,61,Hiral_Master61@gmail.com,2025-08-23,organic,9702787233.0,278483
CUST_09606,Shivansh,Raja,Hyderabad,Telangana,Male,40,Shivansh_Raja40@gmail.com,2023-05-21,paid,9131776418.0,293536
CUST_10423,Kamya,Ram,Oulgaret,Tamil Nadu,Male,18,Kamya_Ram96@gmail.com,2025-06-26,referral,9681898473.0,487745
CUST_01045,Lipika,Goda,Varanasi,Uttar Pradesh,Female,44,Lipika_Goda21@gmail.com,2024-02-04,referral,9200200009.0,290232
CUST_09900,Jagat,Kadakia,Madipakkam,Tamil Nadu,Male,21,Jagat_Kadakia96@yahoo.com,2024-04-22,referral,9614676418.0,377730
CUST_08041,Qushi,Menon,Kadiganahalli,Karnataka,Male,20,Qushi_Menon20@yahoo.com,2025-09-17,paid,9461801288.0,791154
CUST_10329,Rachita,Raj,Tribeni,West Bengal,Male,48,Rachita_Raj31@hotmail.com,2025-01-15,organic,9898935799.0,581199
CUST_13998,Sathvik,Vasa,Bendravadi,Karnataka,Female,37,Sathvik_Vasa75@hotmail.com,2025-03-26,organic,9782395893.0,455690
CUST_03191,Girik,Wable,BANSBARIA,West Bengal,Female,48,Girik_Wable31@gmail.com,2025-02-28,paid,9190352831.0,440516
CUST_04482,Naksh,Bakshi,Kanpur,Uttar Pradesh,Male,33,Naksh_Bakshi80@gmail.com,2024-01-07,organic,9521897393.0,176484
CUST_08033,Noah,Madan,Prayagraj,Uttar Pradesh,Female,40,Noah_Madan95@gmail.com,2024-08-16,organic,9772511889.0,240230
CUST_03318,Ishani,Hegde,Vishakhapatnam,Andhra Pradesh,Female,43,Ishani_Hegde85@yahoo.com,2024-12-14,referral,9860371630.0,542682
CUST_03181,Warhi,Puri,Haldwani,Uttarakhand,Male,45,Warhi_Puri98@hotmail.com,2025-01-21,organic,9151257745.0,671670
CUST_02793,Banjeet,Khare,Hesarghatta,Karnataka,Male,57,Banjeet_Khare30@gmail.com,2024-01-09,paid,9118292935.0,461061
CUST_11035,Bahadurjit,Memon,Haora,West Bengal,Female,28,Bahadurjit_Memon91@yahoo.com,2024-09-03,paid,9274048649.0,459970
CUST_11618,Jeevika,Dutt,Jamshedpur,Jharkhand,Female,56,Jeevika_Dutt23@yahoo.com,2023-08-06,referral,9236189097.0,437325
CUST_01299,Liam,Nagar,Faraidabad,Haryana,Female,18,Liam_Nagar35@hotmail.com,2024-01-31,organic,9212397407.0,172552
CUST_08301,Varsha,Chanda,Chakapara,West Bengal,Female,47,Varsha_Chanda25@yahoo.com,2025-10-13,referral,9844142367.0,502354
CUST_04739,Ekapad,Tak,Srinagar,Jammu and Kashmir,Male,31,Ekapad_Tak82@hotmail.com,2023-10-03,paid,9833164109.0,382127
CUST_02664,Eiravati,Korpal,Devanandapur,West Bengal,Female,25,Eiravati_Korpal27@hotmail.com,2025-06-21,organic,9488949929.0,328169
CUST_10353,Anay,Mishra,Hyderabad,Telangana,Female,44,Anay_Mishra10@gmail.com,2024-09-02,organic,9988542595.0,771295
CUST_04929,Fiyaz,Deol,Prayagraj,Uttar Pradesh,Female,29,Fiyaz_Deol31@hotmail.com,2023-08-03,organic,9949703019.0,598721
CUST_11678,Hiral,Nayak,Tribeni,West Bengal,Male,54,Hiral_Nayak25@yahoo.com,2025-01-20,paid,9764819497.0,530304
CUST_00485,Ikbal,Patla,Bhayandar,Maharashtra,Male,60,Ikbal_Patla63@yahoo.com,2023-07-27,organic,9729854262.0,526367
CUST_07272,Manan,Seth,Mumbai,Maharashtra,Male,58,Manan_Seth67@yahoo.com,2024-06-09,referral,9177359806.0,647890
CUST_06410,Nidra,Shankar,Jethuli,Bihar,Male,47,Nidra_Shankar83@gmail.com,2023-08-05,paid,9793571569.0,673511
CUST_01636,Amrita,Ahuja,Jalhalli,Karnataka,Male,36,Amrita_Ahuja92@gmail.com,2024-02-25,referral,9403219346.0,228697
CUST_12584,Samar,Pai,Madipakkam,Tamil Nadu,Male,34,Samar_Pai77@gmail.com,2025-01-04,referral,9907525666.0,783128
CUST_07827,Aadhya,Ganesan,Bhalswa Jahangirpur,Delhi,Male,44,Aadhya_Ganesan12@hotmail.com,2025-11-13,paid,9715238894.0,451294
CUST_11308,Ucchal,Rege,HALDWANI,Uttarakhand,Female,30,Ucchal_Rege24@hotmail.com,2024-02-21,organic,9964311836.0,800148
CUST_14649,Radha,Maharaj,Chik Banavar,Karnataka,Female,39,Radha_Maharaj20@hotmail.com,2025-06-27,organic,9690140178.0,673668
CUST_13192,Aarush,Yogi,Alawalpur,Bihar,Male,67,Aarush_Yogi61@gmail.com,2023-01-27,paid,9750336371.0,333279
CUST_14081,Lakshmi,Anand,Ahmedabad,Gujarat,Male,48,Lakshmi_Anand57@gmail.com,2024-09-08,paid,9156729913.0,321689
CUST_09684,Osha,Walia,Bauria,West Bengal,Male,49,Osha_Walia97@gmail.com,2023-11-22,paid,9500264292.0,681098
CUST_02644,Damyanti,Bhandari,Jaipur,Rajasthan,Female,64,Damyanti_Bhandari79@gmail.com,2025-11-10,paid,9968201528.0,794051
CUST_10843,Gopal,Bakshi,Chandannagar,West Bengal,Female,31,Gopal_Bakshi73@gmail.com,2023-07-29,paid,9293192541.0,703168
CUST_06732,Isaac,Deshmukh,Mirzapur,Uttar Pradesh,Male,67,Isaac_Deshmukh61@yahoo.com,2025-07-11,referral,9454556836.0,762161
CUST_11463,Ishita,Bala,Salua,West Bengal,Female,65,Ishita_Bala11@gmail.com,2023-01-03,organic,9466091509.0,356924
CUST_10332,Frederick,Ravel,Vishakhapatnam,Andhra Pradesh,Male,66,Frederick_Ravel22@yahoo.com,2024-08-07,paid,9640387863.0,413245
CUST_01424,Raksha,Walia,Madavar,Karnataka,Male,31,Raksha_Walia50@gmail.com,2025-05-23,referral,9960965596.0,450677
CUST_14312,Qushi,Das,Bendravadi,Karnataka,Female,26,Qushi_Das96@yahoo.com,2023-01-26,organic,9254727366.0,206889
CUST_01946,Odika,Sachdev,Jethuli,Bihar,Female,36,Odika_Sachdev95@gmail.com,2024-01-17,organic,9402480887.0,153462
CUST_09387,Aradhana,Dash,Barakpur,West Bengal,Male,30,Aradhana_Dash92@gmail.com,2024-05-26,referral,9238595793.0,731437
CUST_12356,Samesh,Dhillon,VAJARHALLI,Karnataka,Male,46,Samesh_Dhillon47@yahoo.com,2025-09-28,organic,9561421959.0,705346
CUST_09400,Raksha,Ravel,Vajarhalli,Karnataka,Male,-43,Raksha_Ravel50@hotmail.com,2025-02-19,paid,9337907612.0,364629
CUST_00929,Keya,Viswanathan,Chandannagar,West Bengal,Female,31,Keya_Viswanathan38@yahoo.com,2025-04-16,organic,9895848916.0,753535
CUST_02786,Vanya,Sant,Nagtala,West Bengal,Male,44,,2024-08-18,paid,,465051
CUST_09576,Robert,Andra,Saino,Bihar,Male,26,Robert_Andra40@yahoo.com,2023-04-02,paid,9357716788.0,241441
CUST_04220,Shivansh,Tandon,Krishnanagar,West Bengal,Female,53,Shivansh_Tandon71@yahoo.com,2024-03-15,paid,9288305526.0,215941
CUST_09642,Harsh,Taneja,SONAWAN,Bihar,Male,-27,Harsh_Taneja86@yahoo.com,2024-01-05,referral,9733381434.0,840434
CUST_12653,Qadim,Ravi,Nerkunram,Tamil Nadu,Female,32,Qadim_Ravi74@gmail.com,2023-06-27,organic,9994000656.0,245770
CUST_05822,Owen,Sampath,Oulgaret,Tamil Nadu,Male,22,Owen_Sampath22@gmail.com,2024-06-11,paid,9956826363.0,844852
CUST_08602,Tanveer,Badami,Nangloi Jat,Delhi,Male,49,Tanveer_Badami16@gmail.com,2023-11-03,organic,9302341597.0,169208
CUST_12181,Pahal,Ben,Raipur,Chhattisgarh,Male,47,,2024-07-26,organic,,620324
CUST_02373,Harsh,Kale,Pimpri-Chinchwad,Maharashtra,Female,41,Harsh_Kale80@yahoo.com,2025-07-07,paid,9903692626.0,666863
CUST_06573,Sara,Pall,CHAKAPARA,West Bengal,Male,46,Sara_Pall24@hotmail.com,2024-01-29,paid,9574070416.0,729676
CUST_05535,Rachit,Pau,Sultanpur,Bihar,Male,29,Rachit_Pau29@hotmail.com,2025-07-30,organic,9946049684.0,605874
CUST_03298,Zashil,Kata,TRIBENI,West Bengal,Female,44,Zashil_Kata93@hotmail.com,2024-12-23,organic,9821419233.0,620791
CUST_01094,Krishna,Mall,Huttanhalli,Karnataka,Female,19,Krishna_Mall15@hotmail.com,2024-01-12,referral,9833289722.0,702279
CUST_02169,Lekha,Nanda,Kasgatpur,Karnataka,Male,27,Lekha_Nanda62@gmail.com,2025-10-19,organic,9200508127.0,449387
CUST_08971,Kashvi,Dhingra,Cachohalli,Karnataka,Male,56,Kashvi_Dhingra50@gmail.com,2023-12-22,organic,9779142273.0,774505
CUST_11880,Chandani,Kadakia,Prayagraj,Uttar Pradesh,Female,67,Chandani_Kadakia44@gmail.com,2025-05-14,paid,9268128699.0,307856
CUST_11936,Lila,Dar,Muzaffarpur,Bihar,Male,37,Lila_Dar46@yahoo.com,2025-05-20,organic,9391411186.0,704461
CUST_03703,Vihaan,Kohli,Alija Kotla,Telangana,Female,26,Vihaan_Kohli60@hotmail.com,2025-02-19,paid,9590351461.0,791377
CUST_14731,Manbir,Kapoor,Chik Banavar,Karnataka,Male,58,Manbir_Kapoor71@yahoo.com,2025-08-20,organic,9146985229.0,743219
CUST_09949,Yash,Swamy,Hyderabad,Telangana,Female,18,Yash_Swamy11@hotmail.com,2025-04-16,referral,9378178172.0,799961
CUST_14048,Thomas,Atwal,Krishnanagar,West Bengal,Male,54,Thomas_Atwal24@yahoo.com,2024-10-07,paid,9936612803.0,791651
CUST_00318,Damyanti,Ganesh,Adakimaranhalli,Karnataka,Female,37,,2025-09-25,organic,,723158
CUST_14308,Sanya,Rout,Lucknow,Uttar Pradesh,Female,29,Sanya_Rout33@gmail.com,2023-06-21,organic,9129773174.0,545582
CUST_10514,Widisha,Loke,Belgharia,West Bengal,Male,54,Widisha_Loke61@gmail.com,2024-11-30,referral,9761686056.0,698468
CUST_08418,Warhi,Kapadia,Saino,Bihar,Female,30,Warhi_Kapadia84@gmail.com,2023-11-14,paid,9405802093.0,698176
CUST_06660,Zarna,Palla,Kadiganahalli,Karnataka,Female,38,Zarna_Palla21@hotmail.com,2024-05-17,paid,9227394782.0,725439
CUST_00436,Kashvi,Kannan,Arshakunti,Karnataka,Male,40,Kashvi_Kannan83@hotmail.com,2024-11-07,organic,9733208786.0,293676
CUST_05843,Charvi,Dewan,Chakapara,West Bengal,Male,40,Charvi_Dewan30@gmail.com,2023-05-03,paid,9124026709.0,361954
CUST_01929,Upadhriti,Dutta,Chandannagar,West Bengal,Female,28,Upadhriti_Dutta40@hotmail.com,2023-11-10,referral,9511153154.0,400952
CUST_00820,Utkarsh,Bhalla,Krishnanagar,West Bengal,Female,46,Utkarsh_Bhalla25@yahoo.com,2025-11-26,organic,9129370827.0,306134
CUST_07836,Raksha,Wadhwa,ADAKIMARANHALLI,Karnataka,Female,39,Raksha_Wadhwa36@gmail.com,2023-08-16,paid,9705467220.0,775609
CUST_12780,Nitesh,Trivedi,kantakapalli,Telangana,Female,64,Nitesh_Trivedi54@yahoo.com,2025-09-16,referral,9481939365.0,823448
CUST_01550,Triya,Nagar,Aligarh,Uttar Pradesh,Female,34,Triya_Nagar26@yahoo.com,2025-12-23,paid,9301330730.0,201177
CUST_00799,Quincy,Mani,Sijua,Jharkhand,Male,36,Quincy_Mani11@yahoo.com,2025-12-08,organic,9828437691.0,382901
CUST_04517,Neelima,Sarkar,Yelahanka,Karnataka,Female,41,Neelima_Sarkar32@hotmail.com,2024-07-22,paid,9184472981.0,206708
CUST_04155,Vamakshi,Manne,Madipakkam,Tamil Nadu,Male,25,Vamakshi_Manne15@gmail.com,2024-08-23,organic,9998659346.0,799747
CUST_09137,Aradhana,Shenoy,Raipur,Chhattisgarh,Male,58,Aradhana_Shenoy47@hotmail.com,2024-01-24,paid,9783166914.0,513066
CUST_10530,Meera,Chander,Jodhpur,Rajasthan,Female,53,Meera_Chander23@hotmail.com,2025-12-16,organic,9157565399.0,634637
CUST_00325,Tanish,Zacharia,Adakimaranhalli,Karnataka,Female,52,Tanish_Zacharia76@yahoo.com,2023-03-22,organic,9739189224.0,759325
CUST_00291,Zinal,Sekhon,Madavar,Karnataka,Female,69,Zinal_Sekhon65@gmail.com,2024-02-08,organic,9495529616.0,852730
CUST_06079,Jason,Dua,kantakapalli,Telangana,Female,61,Jason_Dua59@gmail.com,2025-04-26,paid,9121356665.0,565343
CUST_14237,Maya,Patil,Kolkata,West Bengal,Male,37,Maya_Patil41@hotmail.com,2023-05-24,organic,9543271745.0,498512
CUST_08008,Isaac,Desai,Gwalior,Madhya Pradesh,Female,55,Isaac_Desai36@hotmail.com,2024-10-25,paid,9704047034.0,844782
CUST_07924,Rachit,Balan,Kadabgeri,Karnataka,Female,38,Rachit_Balan34@yahoo.com,2023-09-26,paid,9578780681.0,602835
CUST_08210,Vivaan,Bahl,Madhavaram,Tamil Nadu,Male,41,Vivaan_Bahl66@yahoo.com,2023-01-10,organic,9868492103.0,708672
CUST_11243,Aarush,Narayanan,Rajkot,Gujarat,Female,40,Aarush_Narayanan12@hotmail.com,2024-06-19,referral,9440601535.0,509027
CUST_14384,Aadi,Chaudry,Chik Banavar,Karnataka,Male,40,Aadi_Chaudry98@hotmail.com,2025-04-02,organic,9455471243.0,156344
CUST_11282,Banjeet,Hayer,TALIGANJA,West Bengal,Female,34,Banjeet_Hayer47@hotmail.com,2025-09-03,organic,9363987300.0,479954
CUST_03835,Pratyush,Menon,Khanpur Zabti,Uttar Pradesh,Male,31,Pratyush_Menon65@gmail.com,2025-03-19,referral,9339907038.0,162000
CUST_07838,Vrishti,Kala,Bauria,West Bengal,Male,37,Vrishti_Kala97@hotmail.com,2023-04-15,organic,9470510256.0,235497
CUST_00881,Samesh,Shere,Varanasi,Uttar Pradesh,Male,20,Samesh_Shere91@hotmail.com,2024-12-12,organic,9360644066.0,779417
CUST_04839,Ishani,Choudhury,Salt Lake City,West Bengal,Female,-28,Ishani_Choudhury89@yahoo.com,2024-10-11,organic,9900438486.0,326747
CUST_12324,Chandani,Chad,Kadabgeri,Karnataka,Male,35,Chandani_Chad39@hotmail.com,2025-03-25,organic,9170001008.0,303448
CUST_13350,Theodore,Kunda,Faraidabad,Haryana,Female,61,Theodore_Kunda75@yahoo.com,2024-07-18,paid,9889913667.0,209820
CUST_05852,Girik,Patel,Taliganja,West Bengal,Male,44,Girik_Patel34@yahoo.com,2025-05-16,paid,9675742543.0,383315
