customer_id,first_name,last_name,city,state,gender,age,email,signup_date,acquisition_channel,phone,pincode
CUST_09714,Chaitanya,Chhabra,Bansbaria,West Bengal,Female,27,Chaitanya_Chhabra70@gmail.com,2023-07-29,organic,9750596327.0,215318
CUST_01030,Aayush,Konda,Kadiganahalli,Karnataka,Male,41,Aayush_Konda19@gmail.com,2024-05-08,paid,9323151807.0,300707
CUST_14864,Kamya,Patel,Nanmangalam,Tamil Nadu,Male,68,Kamya_Patel48@hotmail.com,2024-08-06,paid,9740382153.0,385878
CUST_13828,Pranav,Bhandari,Krishnanagar,West Bengal,Female,47,Pranav_Bhandari97@yahoo.com,2023-06-02,organic,9685459187.0,639280
CUST_12000,Kalpit,Choudhry,Dasarhalli,Karnataka,Female,29,Kalpit_Choudhry77@hotmail.com,2023-07-01,organic,9491652483.0,300088
CUST_12129,Vrishti,Bhargava,Chik Banavar,Karnataka,Female,33,Vrishti_Bhargava81@yahoo.com,2025-12-03,organic,9639716531.0,617406
CUST_00001,Shravya,Soni,Jamshedpur,Jharkhand,Male,58,Shravya_Soni61@gmail.com,2025-10-18,organic,9962061404.0,475839
CUST_05315,Aarnav,Lall,Salua,West Bengal,Male,33,Aarnav_Lall71@hotmail.com,2024-07-26,paid,9405830512.0,291677
CUST_04727,Sai,Das,Baj Baj,West Bengal,Female,23,Sai_Das57@gmail.com,2025-04-03,organic,9425866238.0,261634
CUST_13814,Brijesh,Bains,New Delhi,Delhi,Female,29,Brijesh_Bains11@gmail.com,2023-01-04,organic,9936477175.0,231484
CUST_10763,Aarnav,Gill,Hyderabad,Telangana,Male,29,Aarnav_Gill98@gmail.com,2024-01-08,organic,9596767596.0,210925
CUST_05877,Liam,Agate,Kammanhalli,Karnataka,Male,38,Liam_Agate94@yahoo.com,2025-08-28,paid,9200109982.0,243108
CUST_07912,Lila,Kibe,Kadabgeri,Karnataka,Male,39,Lila_Kibe35@yahoo.com,2024-02-07,organic,9614345489.0,274516
CUST_09972,Nirja,Sanghvi,Ambattir,Tamil Nadu,Female,21,Nirja_Sanghvi28@gmail.com,2023-06-29,organic,9295996471.0,806732
CUST_09415,Vasudha,Handa,Mahuli,Bihar,Male,41,Vasudha_Handa46@hotmail.com,2025-08-10,referral,9686817594.0,694792
CUST_03651,William,Gour,Ghaziabad,Uttar Pradesh,Male,30,William_Gour84@gmail.com,2024-05-11,paid,9912082364.0,233792
CUST_07386,Vrinda,Sundaram,Jodhpur,Rajasthan,Male,18,Vrinda_Sundaram58@hotmail.com,2023-06-17,referral,9807338822.0,425411
CUST_01880,Varenya,Wagle,Jalhalli,Karnataka,Female,53,Unknown,2025-09-06,organic,Unknown,353768
CUST_03482,Osha,Mukhopadhyay,Sonawan,Bihar,Male,20,Osha_Mukhopadhyay90@yahoo.com,2025-09-09,paid,9317714213.0,228372
CUST_10980,Sara,Ranganathan,Sonawan,Bihar,Female,50,Sara_Ranganathan23@yahoo.com,2024-02-07,paid,9450146074.0,786489
CUST_09350,Teerth,Raja,Bali,Bihar,Male,45,Teerth_Raja23@gmail.com,2024-10-05,paid,9982887176.0,357369
CUST_00238,Harsh,Kapur,Adakimaranhalli,Karnataka,Male,36,Harsh_Kapur89@hotmail.com,2023-04-08,paid,9218975349.0,465541
CUST_06144,Bachittar,Mammen,Puducherry,Puducherry,Male,68,Bachittar_Mammen42@yahoo.com,2024-03-26,referral,9769664927.0,768652
CUST_06477,Sara,Choudhury,New Delhi,Delhi,Male,67,Sara_Choudhury95@yahoo.com,2023-09-24,paid,9884150522.0,829936
CUST_06413,Victor,Varkey,New Delhi,Delhi,Female,18,Victor_Varkey61@hotmail.com,2024-02-05,paid,9147098249.0,780741
CUST_03976,Divya,Kohli,Mumbai,Maharashtra,Male,28,Divya_Kohli80@gmail.com,2023-03-27,paid,9340933701.0,771387
CUST_10035,Aadi,Manda,Gyan Chak,Bihar,Male,19,Aadi_Manda85@gmail.com,2025-11-19,paid,9729087106.0,790647
CUST_12286,Yatan,Manne,Thane,Maharashtra,Female,42,Yatan_Manne57@hotmail.com,2024-05-07,referral,9231015846.0,446261
CUST_14912,Yachana,Chana,Patna,Bihar,Male,50,Unknown,2024-03-06,referral,Unknown,270350
CUST_03792,Abdul,Dayal,Chakapara,West Bengal,Male,38,Abdul_Dayal95@gmail.com,2023-02-21,paid,9397561258.0,374013
CUST_03240,Isaiah,Kapoor,Santoshpur,West Bengal,Male,42,Isaiah_Kapoor66@gmail.com,2025-12-30,referral,9471058236.0,300044
CUST_12096,Jackson,Narayanan,Chennai,Tamil Nadu,Female,61,Jackson_Narayanan97@yahoo.com,2025-07-10,referral,9437833353.0,445444
CUST_01864,Sai,Dhar,Madnaikanhalli,Karnataka,Female,32,Sai_Dhar96@gmail.com,2025-03-14,referral,9293584259.0,785927
CUST_12698,Ira,Deo,Ambapuram,Andhra Pradesh,Female,40,Ira_Deo53@gmail.com,2025-04-05,paid,9568404451.0,169966
CUST_08481,Viraj,Varkey,Sonawan,Bihar,Male,41,Viraj_Varkey50@yahoo.com,2025-09-03,organic,9250022391.0,538652
CUST_13663,Ekbal,Mutti,Sonudih,Bihar,Male,31,Ekbal_Mutti71@hotmail.com,2024-08-23,organic,9121390560.0,829905
CUST_00146,Triveni,Walla,Hesarghatta,Karnataka,Male,25,Triveni_Walla67@hotmail.com,2023-08-31,referral,9574184249.0,141025
CUST_14059,Hemangini,Srinivas,Chinnasekkadu,Tamil Nadu,Male,30,Hemangini_Srinivas29@gmail.com,2025-06-14,organic,9977571173.0,408060
CUST_10933,Yauvani,Mutti,Ludhiana,Punjab,Male,25,Unknown,2023-08-04,paid,Unknown,318873
CUST_10309,Lipika,Chokshi,Ghaziabad,Uttar Pradesh,Male,32,Lipika_Chokshi72@yahoo.com,2024-07-28,organic,9793184256.0,702623
CUST_07323,Dhriti,Gour,Bendravadi,Karnataka,Female,37,Dhriti_Gour27@yahoo.com,2023-01-19,organic,9541732965.0,510238
CUST_11619,Gayathri,Ahluwalia,Ambapuram,Andhra Pradesh,Female,33,Gayathri_Ahluwalia74@gmail.com,2025-10-26,referral,9174451117.0,415087
CUST_06463,Ethan,Palla,Madipakkam,Tamil Nadu,Male,18,Ethan_Palla28@gmail.com,2024-10-22,paid,9928538519.0,519252
CUST_02791,Girindra,Bhatnagar,Ahmedabad,Gujarat,Male,40,Girindra_Bhatnagar81@yahoo.com,2023-03-13,paid,9942454624.0,253989
CUST_08988,Jairaj,Chacko,Meerut,Uttar Pradesh,Female,26,Jairaj_Chacko24@yahoo.com,2023-01-10,referral,9816199155.0,329843
CUST_01720,Farhan,Bal,Kasgatpur,Karnataka,Female,42,Farhan_Bal31@yahoo.com,2023-10-24,organic,9770902098.0,149105
CUST_11016,Warhi,Jayaraman,Narayanpur Kola,Bihar,Male,32,Warhi_Jayaraman35@yahoo.com,2024-07-16,paid,9778018617.0,186553
CUST_09173,Omaja,Warrior,Belgharia,West Bengal,Female,62,Omaja_Warrior84@gmail.com,2024-02-16,organic,9439722289.0,659834
CUST_08108,Yamini,Sule,Salt Lake City,West Bengal,Female,19,Yamini_Sule60@gmail.com,2023-11-15,organic,9965520861.0,774946
CUST_08302,Yachana,Jani,Mirchi,Bihar,Male,46,Yachana_Jani25@yahoo.com,2023-11-03,organic,9223973537.0,406318
CUST_10356,Advaith,Datta,Bauria,West Bengal,Female,25,Advaith_Datta93@gmail.com,2023-12-10,paid,9166238903.0,304887
CUST_11444,Laksh,Bhandari,Aurangabad,Maharashtra,Male,32,Laksh_Bhandari81@hotmail.com,2024-09-20,paid,9467465335.0,112522
CUST_11163,Owen,Dani,Jaipur,Rajasthan,Male,20,Owen_Dani69@gmail.com,2023-02-10,organic,9315340827.0,794278
CUST_06452,Upma,Mohan,Vishakhapatnam,Andhra Pradesh,Female,47,Unknown,2023-09-21,paid,Unknown,338465
CUST_11566,Quincy,Uppal,Chik Banavar,Karnataka,Male,69,Quincy_Uppal24@gmail.com,2025-05-20,organic,9307693554.0,280351
CUST_02251,Urvashi,Maharaj,Bhatpara,West Bengal,Male,65,Urvashi_Maharaj98@yahoo.com,2024-10-04,referral,9336797820.0,347613
CUST_06710,Jasmit,Bhavsar,Sabalpur,Bihar,Female,35,Jasmit_Bhavsar91@gmail.com,2023-08-27,paid,9378601703.0,481599
CUST_03531,Hredhaan,Parsa,Balasore,Odisha,Female,52,Hredhaan_Parsa42@hotmail.com,2025-12-20,referral,9402626319.0,399777
CUST_10690,Yasti,Kibe,Lucknow,Uttar Pradesh,Male,35,Yasti_Kibe37@yahoo.com,2024-12-29,referral,9601578260.0,346930
CUST_14746,Timothy,Jha,Sonawan,Bihar,Female,48,Timothy_Jha81@gmail.com,2023-06-26,paid,9895751465.0,549170
CUST_01570,Yahvi,Raju,Vijayavada,Andhra Pradesh,Male,68,Yahvi_Raju65@yahoo.com,2025-10-01,organic,9260517306.0,626541
CUST_09056,Nachiket,Bir,Adakimaranhalli,Karnataka,Female,23,Nachiket_Bir59@yahoo.com,2024-02-11,paid,9822797411.0,417358
CUST_08564,Pranit,Chaudhuri,Patna,Bihar,Female,51,Pranit_Chaudhuri60@yahoo.com,2023-09-02,organic,9666244610.0,341602
CUST_01601,Mitesh,Agarwal,Jamshedpur,Jharkhand,Male,26,Mitesh_Agarwal95@hotmail.com,2023-01-03,organic,9297323208.0,373845
CUST_02461,Jyoti,Purohit,Santoshpur,West Bengal,Female,20,Jyoti_Purohit16@yahoo.com,2024-01-10,paid,9483198253.0,849630
CUST_07961,Balveer,Dua,Jethuli,Bihar,Female,67,Balveer_Dua80@yahoo.com,2025-09-06,paid,9765620610.0,140385
CUST_05855,Om,Prashad,Tribeni,West Bengal,Male,48,Om_Prashad89@hotmail.com,2023-04-27,organic,9573971342.0,771802
CUST_06318,Urishilla,Shenoy,Raipur,Chhattisgarh,Male,41,Urishilla_Shenoy28@gmail.com,2023-08-28,organic,9566901519.0,538107
CUST_06191,Geetika,Sharaf,Hariladih,Jharkhand,Female,61,Geetika_Sharaf71@hotmail.com,2024-06-07,paid,9165401572.0,476658
CUST_05912,Michael,Viswanathan,Byatarayanpur,Karnataka,Male,45,Michael_Viswanathan96@hotmail.com,2024-08-24,paid,9995287456.0,171780
CUST_14591,Janani,Chander,Jalhalli,Karnataka,Female,62,Janani_Chander94@gmail.com,2024-12-02,paid,9161571983.0,774368
CUST_08223,Diya,Sane,Ludhiana,Punjab,Male,22,Diya_Sane69@yahoo.com,2025-01-13,organic,9333883403.0,404459
CUST_07524,Libni,Ram,Herohalli,Karnataka,Male,61,Libni_Ram61@gmail.com,2023-12-03,organic,9702787233.0,278483
CUST_09606,Waida,Baria,Hyderabad,Telangana,Male,40,Waida_Baria40@gmail.com,2024-05-22,paid,9131776418.0,293536
CUST_10423,Triya,Pillai,Oulgaret,Tamil Nadu,Male,18,Triya_Pillai96@gmail.com,2023-01-24,referral,9681898473.0,487745
CUST_01045,Kamya,Warrior,Varanasi,Uttar Pradesh,Female,44,Kamya_Warrior21@gmail.com,2024-05-29,referral,9200200009.0,290232
CUST_09900,Chatura,Doshi,Madipakkam,Tamil Nadu,Male,21,Chatura_Doshi96@yahoo.com,2024-04-04,referral,9614676418.0,377730
CUST_08041,Chaaya,Zacharia,Kadiganahalli,Karnataka,Male,20,Chaaya_Zacharia20@yahoo.com,2024-10-05,paid,9461801288.0,791154
CUST_10329,Yashasvi,Shetty,Tribeni,West Bengal,Male,48,Yashasvi_Shetty31@hotmail.com,2025-04-20,organic,9898935799.0,581199
CUST_13998,Vaishnavi,Natt,Bendravadi,Karnataka,Female,37,Vaishnavi_Natt75@hotmail.com,2024-01-22,organic,9782395893.0,455690
CUST_05851,Wridesh,Nath,Pallavaram,Tamil Nadu,Female,25,Wridesh_Nath52@gmail.com,2024-08-19,organic,9698824263.0,437527
CUST_04482,Gauri,Patil,Kanpur,Uttar Pradesh,Male,33,Gauri_Patil80@gmail.com,2023-07-05,organic,9521897393.0,176484
CUST_08033,Jeremiah,Khanna,Prayagraj,Uttar Pradesh,Female,40,Jeremiah_Khanna95@gmail.com,2024-05-23,organic,9772511889.0,240230
CUST_03318,Hema,Uppal,Vishakhapatnam,Andhra Pradesh,Female,43,Hema_Uppal85@yahoo.com,2023-03-18,referral,9860371630.0,542682
CUST_03181,Agastya,Nagy,Haldwani,Uttarakhand,Male,45,Agastya_Nagy98@hotmail.com,2024-04-14,organic,9151257745.0,671670
CUST_02793,Krisha,Goda,Hesarghatta,Karnataka,Male,57,Krisha_Goda30@gmail.com,2023-07-31,paid,9118292935.0,461061
CUST_11035,Sanya,Ramaswamy,Haora,West Bengal,Female,28,Sanya_Ramaswamy91@yahoo.com,2024-11-03,paid,9274048649.0,459970
CUST_11618,Omaja,Sahni,Jamshedpur,Jharkhand,Female,56,Omaja_Sahni23@yahoo.com,2023-02-26,referral,9236189097.0,437325
CUST_01299,Benjamin,Shah,Faraidabad,Haryana,Female,18,Benjamin_Shah35@hotmail.com,2024-07-11,organic,9212397407.0,172552
CUST_08301,Libni,Butala,Chakapara,West Bengal,Female,47,Libni_Butala25@yahoo.com,2024-10-22,referral,9844142367.0,502354
CUST_04739,Ganga,Ravi,Srinagar,Jammu and Kashmir,Male,31,Ganga_Ravi82@hotmail.com,2025-07-13,paid,9833164109.0,382127
CUST_02664,Hamsini,Sami,Devanandapur,West Bengal,Female,25,Hamsini_Sami27@hotmail.com,2023-08-04,organic,9488949929.0,328169
CUST_10353,Onkar,Solanki,Hyderabad,Telangana,Female,44,Onkar_Solanki10@gmail.com,2023-10-01,organic,9988542595.0,771295
CUST_04929,Baghyawati,Ravel,Prayagraj,Uttar Pradesh,Female,29,Baghyawati_Ravel31@hotmail.com,2023-01-19,organic,9949703019.0,598721
CUST_11678,Frederick,Memon,Tribeni,West Bengal,Male,54,Frederick_Memon25@yahoo.com,2023-04-11,paid,9764819497.0,530304
CUST_00485,Gavin,Choudhary,Bhayandar,Maharashtra,Male,60,Gavin_Choudhary63@yahoo.com,2025-09-22,organic,9729854262.0,526367
CUST_07272,Faras,Char,Mumbai,Maharashtra,Male,58,Unknown,2023-09-07,referral,Unknown,647890
CUST_06410,Raagini,Rege,Jethuli,Bihar,Male,47,Raagini_Rege83@gmail.com,2025-05-21,paid,9793571569.0,673511
CUST_01636,Warjas,Ray,Jalhalli,Karnataka,Male,36,Warjas_Ray92@gmail.com,2023-10-30,referral,9403219346.0,228697
CUST_12584,Bahadurjit,Kala,Madipakkam,Tamil Nadu,Male,34,Bahadurjit_Kala77@gmail.com,2023-12-08,referral,9907525666.0,783128
CUST_07827,Janya,Swamy,Bhalswa Jahangirpur,Delhi,Male,44,Janya_Swamy12@hotmail.com,2025-04-05,paid,9715238894.0,451294
CUST_11308,Turvi,Puri,Haldwani,Uttarakhand,Female,30,Turvi_Puri24@hotmail.com,2024-11-10,organic,9964311836.0,800148
CUST_14649,Wridesh,Sachdev,Chik Banavar,Karnataka,Female,39,Wridesh_Sachdev20@hotmail.com,2024-02-16,organic,9690140178.0,673668
CUST_13192,Alka,Manda,Alawalpur,Bihar,Male,67,Alka_Manda61@gmail.com,2023-09-06,paid,9750336371.0,333279
CUST_14081,Jack,Brahmbhatt,Ahmedabad,Gujarat,Male,48,Unknown,2023-01-02,paid,Unknown,321689
CUST_09684,Aarav,Hans,Bauria,West Bengal,Male,49,Aarav_Hans97@gmail.com,2024-08-31,paid,9500264292.0,681098
CUST_02644,Samesh,Morar,Jaipur,Rajasthan,Female,64,Samesh_Morar79@gmail.com,2023-06-03,paid,9968201528.0,794051
CUST_10843,Faqid,Devi,Chandannagar,West Bengal,Female,31,Faqid_Devi73@gmail.com,2024-11-29,paid,9293192541.0,703168
CUST_06732,Sudiksha,Upadhyay,Mirzapur,Uttar Pradesh,Male,67,Sudiksha_Upadhyay61@yahoo.com,2025-06-10,referral,9454556836.0,762161
CUST_11463,Gopal,Loke,Salua,West Bengal,Female,65,Gopal_Loke11@gmail.com,2025-04-06,organic,9466091509.0,356924
CUST_10332,Jason,Thaman,Vishakhapatnam,Andhra Pradesh,Male,66,Jason_Thaman22@yahoo.com,2025-06-30,paid,9640387863.0,413245
CUST_01424,Chakradev,Naik,Madavar,Karnataka,Male,31,Chakradev_Naik50@gmail.com,2023-12-07,referral,9960965596.0,450677
CUST_14312,Rohan,Dasgupta,Bendravadi,Karnataka,Female,26,Rohan_Dasgupta96@yahoo.com,2024-02-08,organic,9254727366.0,206889
CUST_01946,Hritik,Hayre,Jethuli,Bihar,Female,36,Hritik_Hayre95@gmail.com,2023-05-23,organic,9402480887.0,153462
CUST_05468,Adweta,Zacharia,Sultanpur,Bihar,Female,67,Adweta_Zacharia24@gmail.com,2023-11-09,paid,9176645028.0,526851
CUST_12356,Anirudh,Borah,Vajarhalli,Karnataka,Male,46,Unknown,2023-03-06,organic,Unknown,705346
CUST_09400,Vihaan,Mani,Vajarhalli,Karnataka,Male,43,Vihaan_Mani50@hotmail.com,2023-12-19,paid,9337907612.0,364629
CUST_00929,Indira,Choudhary,Chandannagar,West Bengal,Female,31,Indira_Choudhary38@yahoo.com,2025-02-18,organic,9895848916.0,753535
CUST_02786,Lohit,Singh,Nagtala,West Bengal,Male,44,Lohit_Singh89@gmail.com,2025-12-15,paid,9998952502.0,465051
CUST_09576,Praneel,Dash,Saino,Bihar,Male,26,Praneel_Dash40@yahoo.com,2023-12-04,paid,9357716788.0,241441
CUST_04220,Girik,Kohli,Krishnanagar,West Bengal,Female,53,Girik_Kohli71@yahoo.com,2023-05-19,paid,9288305526.0,215941
CUST_09642,Chasmum,Mukhopadhyay,Sonawan,Bihar,Male,27,Chasmum_Mukhopadhyay86@yahoo.com,2023-03-16,referral,9733381434.0,840434
CUST_12653,Vaishnavi,Chaudhari,Nerkunram,Tamil Nadu,Female,32,Vaishnavi_Chaudhari74@gmail.com,2024-12-28,organic,9994000656.0,245770
CUST_05822,Nathaniel,Murty,Oulgaret,Tamil Nadu,Male,22,Nathaniel_Murty22@gmail.com,2025-09-20,paid,9956826363.0,844852
CUST_08602,Charita,Krishnamurthy,Nangloi Jat,Delhi,Male,49,Charita_Krishnamurthy16@gmail.com,2023-01-01,organic,9302341597.0,169208
CUST_12181,Samuel,Dugar,Raipur,Chhattisgarh,Male,47,Samuel_Dugar98@yahoo.com,2025-12-05,organic,9807884173.0,620324
CUST_02373,Harish,Narain,Pimpri-Chinchwad,Maharashtra,Female,41,Harish_Narain80@yahoo.com,2023-01-18,paid,9903692626.0,666863
CUST_06573,Amrita,Amble,Chakapara,West Bengal,Male,46,Amrita_Amble24@hotmail.com,2025-08-12,paid,9574070416.0,729676
CUST_05535,Xavier,Rastogi,Sultanpur,Bihar,Male,29,Xavier_Rastogi29@hotmail.com,2024-10-29,organic,9946049684.0,605874
CUST_03298,Rachita,Bava,Tribeni,West Bengal,Female,44,Unknown,2024-07-09,organic,Unknown,620791
CUST_01094,Gauri,Bava,Huttanhalli,Karnataka,Female,19,Gauri_Bava15@hotmail.com,2023-03-23,referral,9833289722.0,702279
CUST_02169,Chanchal,Raju,Kasgatpur,Karnataka,Male,27,Chanchal_Raju62@gmail.com,2025-11-09,organic,9200508127.0,449387
CUST_08971,Lila,Ramachandran,Cachohalli,Karnataka,Male,56,Lila_Ramachandran50@gmail.com,2023-12-29,organic,9779142273.0,774505
CUST_11880,Yasti,Roy,Prayagraj,Uttar Pradesh,Female,67,Yasti_Roy44@gmail.com,2023-06-23,paid,9268128699.0,307856
CUST_11936,Varenya,Ramesh,Muzaffarpur,Bihar,Male,37,Varenya_Ramesh46@yahoo.com,2023-10-27,organic,9391411186.0,704461
CUST_03703,Hredhaan,Basak,Alija Kotla,Telangana,Female,26,Hredhaan_Basak60@hotmail.com,2025-11-21,paid,9590351461.0,791377
CUST_14731,Maanas,Sandal,Chik Banavar,Karnataka,Male,58,Maanas_Sandal71@yahoo.com,2025-02-07,organic,9146985229.0,743219
CUST_09949,Raksha,Cherian,Hyderabad,Telangana,Female,18,Raksha_Cherian11@hotmail.com,2024-05-26,referral,9378178172.0,799961
CUST_14048,Champak,Khanna,Krishnanagar,West Bengal,Male,54,Champak_Khanna24@yahoo.com,2023-01-02,paid,9936612803.0,791651
CUST_00318,Vritti,Hegde,Adakimaranhalli,Karnataka,Female,37,Vritti_Hegde27@yahoo.com,2023-07-31,organic,9947879673.0,723158
CUST_14308,Jai,Mitter,Lucknow,Uttar Pradesh,Female,29,Jai_Mitter33@gmail.com,2023-05-12,organic,9129773174.0,545582
CUST_10514,Daksh,Sundaram,Belgharia,West Bengal,Male,41,Daksh_Sundaram61@gmail.com,2024-10-11,referral,9761686056.0,698468
CUST_08418,Azaan,Ray,Saino,Bihar,Female,30,Azaan_Ray84@gmail.com,2025-07-02,paid,9405802093.0,698176
CUST_06660,Kashish,Deshpande,Kadiganahalli,Karnataka,Female,38,Kashish_Deshpande21@hotmail.com,2025-10-19,paid,9227394782.0,725439
CUST_00436,Widisha,Prabhu,Arshakunti,Karnataka,Male,40,Widisha_Prabhu83@hotmail.com,2025-07-12,organic,9733208786.0,293676
CUST_05843,Chanakya,Gara,Chakapara,West Bengal,Male,40,Chanakya_Gara30@gmail.com,2024-01-22,paid,9124026709.0,361954
CUST_01929,Urvashi,Chada,Chandannagar,West Bengal,Female,28,Urvashi_Chada40@hotmail.com,2025-01-14,referral,9511153154.0,400952
CUST_00820,Jason,Korpal,Krishnanagar,West Bengal,Female,46,Jason_Korpal25@yahoo.com,2023-01-27,organic,9129370827.0,306134
CUST_07836,Hredhaan,Sahni,Adakimaranhalli,Karnataka,Female,39,Hredhaan_Sahni36@gmail.com,2025-03-11,paid,9705467220.0,775609
CUST_12776,Orinder,Goyal,Bhopal,Madhya Pradesh,Female,38,Orinder_Goyal35@yahoo.com,2023-11-07,organic,9848009013.0,763709
CUST_01550,Aradhana,Nadig,Aligarh,Uttar Pradesh,Female,34,Aradhana_Nadig26@yahoo.com,2024-04-18,paid,9301330730.0,201177
CUST_00799,Chanchal,Bhardwaj,Sijua,Jharkhand,Male,36,Chanchal_Bhardwaj11@yahoo.com,2023-08-25,organic,9828437691.0,382901
CUST_04517,Yashasvi,Sengupta,Yelahanka,Karnataka,Female,41,Yashasvi_Sengupta32@hotmail.com,2023-09-18,paid,9184472981.0,206708
CUST_04155,Chaitaly,Khalsa,Madipakkam,Tamil Nadu,Male,25,Chaitaly_Khalsa15@gmail.com,2023-07-29,organic,9998659346.0,799747
CUST_09137,Rishi,Bumb,Raipur,Chhattisgarh,Male,58,Rishi_Bumb47@hotmail.com,2024-06-26,paid,9783166914.0,513066
CUST_03598,Faqid,Krishnan,Aurangabad,Maharashtra,Male,49,Faqid_Krishnan65@gmail.com,2023-09-02,referral,9440374485.0,385237
CUST_00325,Andrew,Om,Adakimaranhalli,Karnataka,Female,52,Andrew_Om76@yahoo.com,2024-04-27,organic,9739189224.0,759325
CUST_00291,Victor,Sandhu,Madavar,Karnataka,Female,69,Victor_Sandhu65@gmail.com,2024-07-01,organic,9495529616.0,852730
CUST_06079,Arunima,Parikh,Kantakapalli,Telangana,Female,61,Arunima_Parikh59@gmail.com,2024-11-28,paid,9121356665.0,565343
CUST_14237,Caleb,Thaman,Kolkata,West Bengal,Male,37,Caleb_Thaman41@hotmail.com,2024-01-12,organic,9543271745.0,498512
CUST_08008,Ati,Krish,Gwalior,Madhya Pradesh,Female,55,Ati_Krish36@hotmail.com,2023-05-12,paid,9704047034.0,844782
CUST_07924,Daksh,Dyal,Kadabgeri,Karnataka,Female,38,Daksh_Dyal34@yahoo.com,2025-07-20,paid,9578780681.0,602835
CUST_08210,Chakradev,Chana,Madhavaram,Tamil Nadu,Male,41,Chakradev_Chana66@yahoo.com,2023-06-10,organic,9868492103.0,708672
CUST_11243,Dev,Bajaj,Rajkot,Gujarat,Female,40,Dev_Bajaj12@hotmail.com,2023-01-30,referral,9440601535.0,509027
CUST_14384,Wahab,Parmer,Chik Banavar,Karnataka,Male,40,Wahab_Parmer98@hotmail.com,2024-06-29,organic,9455471243.0,156344
CUST_11282,Ojas,Chowdhury,Taliganja,West Bengal,Female,34,Ojas_Chowdhury47@hotmail.com,2025-05-10,organic,9363987300.0,479954
CUST_03835,Priya,Kaul,Khanpur Zabti,Uttar Pradesh,Male,31,Priya_Kaul65@gmail.com,2024-10-27,referral,9339907038.0,162000
CUST_07838,Darpan,Dhingra,Bauria,West Bengal,Male,37,Darpan_Dhingra97@hotmail.com,2023-11-24,organic,9470510256.0,235497
CUST_00881,Jason,Tella,Varanasi,Uttar Pradesh,Male,41,Jason_Tella91@hotmail.com,2023-06-30,organic,9360644066.0,779417
CUST_04839,Falak,Shankar,Salt Lake City,West Bengal,Female,28,Unknown,2024-08-25,organic,Unknown,326747
CUST_12324,Chatura,Dass,Kadabgeri,Karnataka,Male,35,Unknown,2023-10-08,organic,Unknown,303448
CUST_13350,Darika,Bera,Faraidabad,Haryana,Female,61,Darika_Bera75@yahoo.com,2024-09-29,paid,9889913667.0,209820
CUST_05852,Yatin,Tata,Taliganja,West Bengal,Male,44,Yatin_Tata34@yahoo.com,2025-03-12,paid,9675742543.0,383315
